0,2,1,-4,-1,-7,-2,6,9443
3,-1,-1,3,-5,0,0,-7,9502
0,-3,-1,1,-2,-2,-2,3,9559
-4,-1,-1,-1,-1,0,0,-5,9624
3,-4,-2,1,-4,-3,-1,3,9684
-7,0,0,0,-3,-1,-3,-23,9741
-1,-2,-4,1,0,-3,0,6,9799
-9,-3,-3,-4,-5,0,-1,-3,9859
-4,0,-1,1,3,2,-1,-5,9919
-1,0,-1,-1,-1,-3,0,4,9979
-3,-3,-1,-5,-7,-4,0,1,10040
8,1,-2,2,-2,-2,0,6,10099
2,3,0,-1,1,-1,-3,-5,10160
1,-1,-5,2,0,-3,1,25,10221
4,3,0,0,2,-1,0,4,10281
-3,-4,-7,-8,-5,1,-3,-11,10342
-8,-4,-4,-2,1,0,-5,-21,10402
8,3,-2,2,-4,1,4,56,10462
4,1,1,2,9,-1,0,0,10522
-7,-4,-1,-2,-6,2,-3,-9,10583
-2,-5,-2,-3,-1,0,-2,-14,10643
-3,-1,-4,-3,-1,-4,-3,-6,10701
-6,-4,-2,-3,-1,-5,-3,5,10759
-9,-4,-2,-1,-2,0,-4,-29,10816
2,0,2,0,-3,2,1,13,10877
2,-2,-2,4,2,-3,-2,-28,10939
1,1,0,-2,1,-1,-1,0,10999
-1,1,2,0,1,0,-1,8,11059
1,0,0,3,1,-1,-1,-5,11120
-7,-2,-2,-3,-2,-1,-1,1,11179
3,-2,1,0,-1,1,-1,7,11240
3,7,2,1,4,-8,-1,3,11300
-1,1,-3,-4,0,7,15,3,11361
10,-3,-10,-8,38,30,-7,35,11421
-1,2,-5,-11,-26,6,-2,-9,11481
25,18,4,23,43,8,4,-5,11542
2,-1,2,1,-2,-2,-4,-3,11602
-4,-2,13,-1,-8,-1,-2,1,11665
-7,-16,-12,-8,-16,-4,-3,1,11726
-2,-5,-8,-5,-5,-4,-2,9,11783
3,0,0,5,-2,-1,-1,21,11844
-21,-14,-12,-19,-29,-3,-20,1,11906
-15,-5,-8,9,15,13,2,-27,11966
-3,-7,-14,-5,-6,-3,1,-14,12026
7,1,5,-2,0,-12,-7,-5,12088
-11,-14,-22,-5,-46,-100,-45,-19,12148
12,32,92,16,-57,2,-2,-3,12208
-2,5,29,4,18,0,8,-7,12270
1,7,-10,0,10,1,1,-3,12330
0,19,-8,-1,-2,-4,-1,1,12391
2,12,-5,-5,-11,-4,-4,-1,12451
0,7,12,3,-7,-9,0,-2,12511
3,-1,-5,-5,-4,-1,-1,3,12572
3,8,-12,-3,12,2,1,-1,12632
-3,0,9,5,-1,-2,-1,-2,12692
2,5,-2,3,2,-1,1,-2,12754
-3,-5,-8,-3,-2,-7,-4,0,12811
5,1,-2,-8,-6,-6,-32,-43,12870
5,-2,-6,3,-4,2,-20,15,12928
15,9,-1,11,12,7,-8,45,12991
0,-4,4,1,23,7,5,-4,13053
-6,15,0,-1,-8,2,5,18,13115
-4,-12,-13,4,4,3,2,11,13177
6,4,3,-1,6,-6,6,33,13240
-20,-27,-12,31,-65,37,-8,-7,13301
-2,1,33,-9,-1,-30,3,-6,13362
-3,-6,-16,9,1,-17,-7,-7,13425
3,-1,-5,3,14,-7,-3,4,13485
-1,9,9,-3,-5,-3,-6,0,13546
-2,5,15,-3,-3,-3,-1,-5,13609
2,6,11,9,7,18,2,-15,13670
-5,-4,-7,-4,-7,8,-4,-71,13731
-9,-5,-7,-4,-1,-23,-8,-22,13788
18,39,33,16,10,-2,-6,-31,13848
0,17,27,6,-4,7,-7,-12,13906
6,-2,-5,-6,-6,37,6,16,13970
-10,-17,-31,11,48,13,6,-14,14034
12,40,7,5,-1,-16,-5,-2,14095
-10,-7,-32,-21,-13,-9,-1,1,14157
-1,0,-12,-3,-7,-2,0,-5,14218
-2,2,-5,4,2,4,1,-5,14280
-3,-2,-3,-9,3,-2,-2,-1,14343
4,-6,-5,-3,1,3,0,20,14405
-7,-8,-8,-9,-5,2,0,-17,14465
-1,0,-1,-18,-13,-9,-7,-32,14526
5,6,12,5,5,4,3,-1,14586
5,-9,-9,-3,-7,-22,-4,5,14647
-4,3,8,-6,-31,9,-6,-12,14706
6,-9,6,28,34,8,-5,32,14767
0,-8,1,14,24,-7,6,12,14829
3,1,7,20,14,10,-8,23,14892
7,9,15,32,72,56,17,10,14951
-5,5,-15,20,41,14,-5,13,15011
-2,6,6,-11,-6,1,-2,2,15074
-7,0,-3,-1,-23,-20,-11,8,15138
-7,-7,-14,-34,-57,-14,-16,-15,15201
4,2,-6,2,-10,4,2,10,15264
13,4,3,4,15,-5,54,74,15327
-6,-9,-10,6,22,32,4,-4,15392
3,13,27,12,-10,-2,-5,2,15455
-24,-26,0,-3,20,8,-3,-14,15520
4,-7,2,-2,20,-3,-5,-2,15582
-5,1,43,25,11,-6,-3,-13,15645
-2,8,-3,-18,-41,10,-3,-1,15708
14,0,-1,0,1,2,3,28,15770
2,-2,-2,-5,-17,-3,-10,-9,15832
-1,13,6,1,8,-9,-4,-7,15894
-3,-3,0,6,-17,0,-1,-7,15957
6,6,12,-10,-19,-4,1,18,16017
-1,-3,-1,-5,-2,18,-1,-14,16078
-1,2,2,1,21,5,2,-25,16138
-3,-3,-7,-4,-3,-9,-17,-1,16200
-4,-2,-1,-5,-3,-8,-10,40,16265
-3,-14,-29,2,-13,34,0,-12,16329
4,1,2,-16,-16,25,1,-2,16391
7,3,0,11,6,16,13,34,16455
3,2,3,-3,-15,-4,-3,0,16522
-3,-2,-3,-3,-6,-3,-6,-3,16584
8,5,11,27,-1,-4,14,3,16646
-14,-14,-15,-29,-38,-9,-4,-9,16708
0,1,0,1,3,-2,-4,-11,16771
0,-4,3,-2,-11,-21,-4,5,16833
6,-5,-10,-1,1,-12,-9,-26,16895
1,2,-7,-11,-13,-16,-10,-6,16958
1,5,4,24,14,-33,4,-5,17021
4,3,1,13,41,-3,0,35,17080
-9,-6,-2,6,-7,31,3,-17,17140
7,0,5,2,-1,10,28,-10,17200
0,-15,1,38,92,26,-1,8,17264
-2,8,5,-8,21,-13,-17,-8,17326
6,4,13,4,-2,27,8,11,17388
-2,25,13,1,-1,-3,-7,-21,17450
-4,-4,-11,-18,-29,-13,-6,-5,17513
-1,-4,-16,-15,-3,11,-5,-2,17575
-3,2,2,2,6,13,0,-13,17637
9,5,19,-17,-11,28,47,10,17699
-1,13,6,-38,-26,21,-10,-12,17760
-1,-7,-1,-19,-24,-29,0,-4,17823
1,1,8,4,8,0,6,1,17885
-8,-19,-18,-14,-5,-2,-3,-12,17948
2,-6,1,9,-11,13,2,7,18010
-2,-30,-8,-3,-1,0,1,4,18070
-1,33,23,-4,6,4,2,1,18129
-6,-6,-8,-25,-40,-9,-6,-4,18192
-4,-4,-5,-15,-22,-3,1,-2,18253
-2,-2,2,1,4,-9,-14,-30,18315
-15,-7,-31,0,-35,-24,0,-31,18377
6,23,5,11,45,10,6,17,18440
-2,6,23,17,11,13,4,13,18503
11,3,-9,-43,-85,-24,-11,-7,18565
11,9,9,10,-11,14,14,12,18629
-20,-24,-28,-21,-7,-6,-9,-13,18691
1,-34,-16,-2,-7,18,-1,-1,18753
3,5,7,27,26,10,-32,-3,18814
-4,-14,-44,-29,-25,-65,38,-2,18873
-6,30,-12,-14,-20,0,-9,-2,18934
-7,19,-3,-13,6,1,6,2,18996
2,-11,-1,2,-12,2,0,-8,19059
3,-13,-15,-2,0,-5,-1,0,19122
-4,-5,3,-7,-9,-16,-6,0,19180
-7,-7,-4,-9,-14,-22,-7,-2,19241
39,11,1,5,24,-21,-65,-50,19299
10,15,93,24,64,4,0,0,19362
-3,0,-8,-1,-10,5,46,-18,19422
-1,-17,-9,-13,-28,-30,-8,-9,19482
-14,-8,-25,9,-2,-55,-39,-40,19543
2,-10,-50,-19,-38,-30,-11,-2,19603
15,19,31,15,11,-3,1,11,19666
2,-8,9,0,-11,18,5,-3,19728
3,2,15,1,-5,3,-1,0,19787
3,-34,-4,-1,12,-2,-2,-8,19846
-1,5,-1,-2,-6,-3,-1,-7,19907
3,0,1,2,-1,-3,-2,0,19969
0,-12,-26,3,7,2,-2,-2,20030
-5,-10,-23,-10,0,2,3,1,20090
-2,1,-6,-8,2,2,-3,-5,20151
5,7,2,-2,-7,5,-7,16,20210
-18,-1,-5,-8,-7,-15,-6,26,20273
-5,9,2,-15,-6,-10,5,-20,20332
4,-9,-25,-3,-4,-2,10,29,20391
5,-1,1,4,-6,-4,4,11,20452
-10,1,-11,-10,-7,-13,-7,-22,20513
-5,18,6,-4,-6,-5,-10,-9,20574
0,7,6,0,6,25,10,10,20634
5,-14,-5,39,89,76,29,7,20695
9,-5,32,5,2,38,26,16,20756
-3,-15,2,12,11,-9,-7,-3,20816
3,13,10,-4,25,-5,1,3,20879
2,-7,-1,-4,0,2,0,-3,20940
0,-33,-5,-2,-3,6,0,1,21001
-4,20,13,-11,-8,-5,-4,-2,21062
0,-8,2,-4,-5,0,1,-1,21125
-5,-3,6,-5,8,-26,-25,-3,21187
-2,-7,-13,5,39,4,-46,-7,21250
-44,41,37,1,1,-3,-7,-27,21309
-3,-5,4,12,14,1,3,-33,21374
12,2,-3,13,32,55,27,44,21435
-2,44,15,9,26,26,5,-1,21498
14,2,-1,-3,-4,-7,7,43,21561
-4,4,13,2,17,2,-3,-9,21626
-4,4,-19,6,2,6,-3,-14,21688
-3,-2,5,-13,-14,-21,10,39,21751
5,3,3,-2,-7,3,1,-3,21813
3,-1,-26,-4,-1,-2,-5,-8,21875
-13,-14,5,-2,-7,-3,0,-12,21936
-8,-1,-7,-16,-11,-2,-4,-17,21997
0,-8,6,-3,-3,-12,-3,4,22058
29,10,8,12,35,-7,10,7,22120
-3,-12,-10,7,0,-30,-7,-7,22181
9,8,-5,7,15,-9,1,-10,22242
16,7,1,-15,-12,-7,-1,44,22304
-6,-5,3,-3,15,21,-1,-15,22362
7,14,13,4,-26,-5,3,-8,22425
2,-2,-1,0,-4,-11,-9,-9,22484
5,8,9,16,3,43,-7,13,22544
-14,-15,-16,-8,2,-22,-3,-11,22606
-18,-49,-26,-16,-5,-15,4,-35,22667
10,16,2,5,3,13,-12,-1,22730
-6,-7,-5,-25,-37,38,-9,7,22797
13,11,-2,-13,-42,-13,-34,-16,22859
2,15,13,-13,-26,-12,8,-4,22921
-15,23,3,-39,-19,-2,-5,-20,22984
1,1,2,-1,-20,7,-7,-6,23046
0,-2,-2,-7,4,-3,-17,-54,23108
-8,-6,-4,4,18,11,3,0,23171
-14,-24,-24,-2,-10,-1,7,1,23237
12,10,34,9,10,-2,0,1,23304
-15,-2,17,-3,14,6,-9,-14,23364
-3,-5,-1,-5,-23,-2,4,29,23427
3,-3,-18,3,14,3,-5,-6,23494
-3,2,-5,-7,-3,15,-8,4,23553
11,-1,1,5,0,-8,-2,64,23614
3,5,3,-21,-36,1,-1,-12,23676
9,-8,9,0,-11,-5,-22,-3,23738
2,22,0,17,16,-7,-6,5,23799
-3,2,2,-7,5,-8,-6,-18,23862
0,5,-7,-15,-10,2,-3,-9,23922
-2,-4,-3,-32,-47,-1,1,-5,23981
-7,-17,-17,-1,21,5,-7,-6,24042
0,0,-5,5,-1,7,0,-11,24102
-2,0,-3,-12,-7,8,0,-8,24167
-5,2,-5,-1,-20,11,1,-17,24228
6,6,0,6,1,1,33,-12,24290
-12,-21,2,-8,-19,-6,-4,8,24351
-2,-2,-5,3,71,12,-3,-31,24413
2,2,-1,9,11,-9,6,12,24472
3,2,-1,-6,2,4,3,8,24536
9,17,11,1,11,1,-3,7,24595
6,-10,5,15,-17,-15,-4,4,24659
-1,4,10,16,15,7,17,33,24721
-5,-2,4,-2,6,-4,-6,-7,24785
-9,-1,-2,2,12,21,12,-21,24849
-2,19,8,20,-8,12,12,-8,24910
35,19,5,22,10,1,-3,34,24972
-10,-10,2,1,4,-23,8,-5,25034
15,21,34,55,91,67,63,28,25097
-26,-96,-62,-4,-21,-19,-14,-26,25158
4,30,0,-1,-1,2,1,-4,25220
-5,22,9,24,34,3,1,-3,25281
0,-25,4,0,-4,1,0,-1,25343
3,8,8,6,6,-1,1,0,25404
-9,-6,-9,0,-17,13,-1,-7,25466
7,-29,-23,-21,35,71,-26,15,25524
1,53,97,-14,-12,-1,11,13,25586
-11,-3,18,1,-7,-6,7,15,25647
-6,-9,-23,-14,0,-15,1,-5,25709
6,15,12,38,40,-28,-6,-8,25772
0,19,-23,-14,30,-1,2,1,25834
-3,10,-32,-1,3,8,-2,6,25897
15,-6,-13,22,16,-7,-8,0,25960
-5,2,-6,-6,-30,-6,-16,3,26022
-43,-13,3,-9,9,3,1,0,26083
1,36,12,4,11,-9,-11,-8,26144
9,10,13,23,47,68,42,7,26207
-9,-18,-41,-19,-28,-25,-4,-20,26269
11,-1,-2,16,26,-1,-2,-40,26331
-1,9,-6,-3,-15,13,-2,4,26393
9,-5,7,2,-54,-30,14,14,26454
0,35,-72,1,18,5,-10,-6,26516
18,41,47,27,16,-7,5,4,26575
34,40,25,26,13,-26,-1,-6,26639
-4,-29,9,3,1,-8,-5,1,26701
-11,-6,-9,-6,-2,-12,-1,3,26763
-5,4,-25,-1,-9,23,0,-1,26828
-7,-14,-18,-7,35,-8,-40,-9,26891
-19,-6,-40,-28,-10,-10,-14,-6,26954
-5,-19,-24,9,13,10,-8,-12,27018
-1,-15,-23,-8,8,-12,-10,1,27080
-17,-15,6,-13,-14,-20,54,-35,27142
-17,-76,-95,-8,14,24,-5,0,27205
-8,-12,6,-11,-9,-8,-8,-28,27266
-5,-12,-6,-12,-22,-16,0,-7,27329
23,-9,-17,14,-9,-6,0,26,27391
-21,-34,6,-7,-1,0,-4,-9,27452
-7,-5,4,-16,-34,-40,-3,0,27515
-20,-13,-19,-21,-11,-1,4,-7,27577
8,-36,14,0,14,10,9,-2,27636
-8,-1,-21,-3,16,7,-5,2,27701
2,7,8,16,2,-30,2,2,27763
1,8,15,24,61,32,12,2,27823
14,5,-4,-13,-16,-9,-1,-10,27886
5,32,-17,-11,22,-4,0,-7,27948
-7,-5,-16,-4,-15,-40,30,40,28009
0,46,61,32,16,63,31,3,28069
-9,0,-20,-11,-22,-17,-25,-18,28130
0,-2,6,27,24,6,1,4,28191
0,26,3,7,3,-2,-4,-4,28253
4,-17,-33,-56,-49,-25,-3,-2,28314
4,8,16,17,83,65,13,-11,28376
-15,-4,-32,-10,-34,-1,-1,-3,28438
8,21,7,1,5,-12,-9,6,28500
2,13,22,-20,-10,5,1,4,28563
5,-6,-19,22,31,10,1,5,28626
-4,-11,-16,-7,7,-2,4,2,28687
-5,-8,0,-1,-30,4,29,19,28750
-9,-5,-45,-17,-1,17,-5,-1,28813
-12,-6,24,-7,-6,-3,10,-2,28873
4,2,3,9,0,4,1,0,28938
0,16,10,-12,-6,-1,-2,0,29002
-3,-9,-6,2,4,-2,-3,-2,29062
1,4,5,18,11,11,-1,6,29124
-4,-2,-3,-9,-21,97,12,3,29186
3,7,-3,-20,-22,-41,-35,0,29248
0,-11,-29,-2,4,12,1,34,29307
9,-1,-8,-10,-12,-3,-2,-11,29366
0,4,8,-4,4,5,-3,7,29428
0,1,-11,3,16,36,17,-5,29489
-9,-25,-7,-1,-17,-13,0,-9,29551
-5,11,-8,-2,-2,-10,2,6,29612
-2,1,0,12,32,27,4,2,29674
-4,-22,-55,-16,-43,1,-1,-9,29735
-13,-26,-48,5,-18,-7,-8,-11,29793
5,6,12,15,10,7,4,3,29855
-18,-4,3,16,28,2,-12,-8,29915
-12,23,61,-2,18,-6,3,-10,29979
-16,4,12,-7,1,-3,13,-4,30042
5,3,6,-1,-23,86,15,4,30104
24,60,40,72,100,117,81,27,30165
1,-115,-26,-3,-9,-19,-24,-4,30229
4,-18,-8,-25,-32,-17,-3,-5,30293
15,11,1,28,66,17,3,6,30356
26,-11,-42,30,-7,12,2,6,30418
-18,46,0,-33,-25,-1,1,-6,30480
-2,-13,-20,-12,-19,-38,-17,3,30543
6,74,-42,-10,-47,-23,-1,3,30605
6,21,39,10,30,17,3,-2,30666
21,8,3,17,20,-8,1,11,30729
6,-3,-2,-2,12,-49,-19,20,30791
-17,-8,-51,-59,-36,34,61,-17,30852
-3,-14,-39,14,21,7,-5,-15,30915
-30,2,1,-17,-10,-28,-6,2,30975
-3,-8,-8,-11,-62,-2,2,13,31037
22,14,-57,-4,-4,7,-5,10,31100
2,-1,4,-4,-12,-4,-3,-5,31163
-4,-2,-4,-6,-15,-3,-2,-1,31226
-9,26,-23,-27,-17,-16,-9,-29,31289
8,0,-19,-7,-14,-20,0,4,31353
18,17,11,4,4,8,0,-6,31420
2,5,3,22,38,-13,14,0,31484
-4,-95,-15,-40,-24,9,-15,46,31546
-44,2,20,13,64,25,-2,28,31608
11,14,11,12,24,11,-1,-3,31672
-9,0,-8,-4,-15,-5,-9,-30,31738
1,-7,-5,-1,-2,5,-2,3,31804
0,9,-7,-5,-12,-2,-1,-8,31867
-6,-4,-12,-12,-11,-18,-16,-4,31936
-1,38,8,-3,2,-30,7,-10,32001
16,1,91,5,-36,-9,-2,0,32064
-5,-6,-35,-1,-11,-1,-9,-14,32130
-12,-12,-26,-26,-45,-26,-18,-15,32194
0,7,38,-19,32,7,1,-8,32257
-1,-22,33,-6,7,-2,12,0,32320
0,-14,-8,6,13,17,4,2,32382
10,0,3,-16,-27,-24,-19,-15,32445
-11,0,-25,29,59,16,8,0,32510
10,18,22,6,3,-5,-2,-5,32574
3,8,18,10,19,11,38,28,32637
-5,11,20,-11,-35,-13,-2,-52,32699
4,-10,45,-1,-4,-11,-3,-25,32762
-6,1,-10,-20,-25,-5,-4,-40,32825
1,13,12,38,59,41,1,-9,32889
-16,-22,-64,-32,-2,11,2,-3,32951
6,-20,8,12,2,-7,-2,-14,33014
-3,-6,12,10,-14,76,14,2,33077
-2,0,7,-15,13,-20,-12,-18,33137
3,4,-54,7,-4,2,5,7,33199
2,-6,0,20,5,-11,4,1,33263
-16,-8,-23,-20,-32,49,9,-3,33326
-3,-61,-10,-19,-10,-11,-2,-1,33389
20,0,26,-10,-12,-12,-2,5,33454
2,-8,0,-4,14,2,3,5,33517
-15,-17,-21,-50,-60,-24,-43,-10,33580
-18,-12,-66,-22,-17,9,-1,-26,33643
0,27,5,1,0,-7,3,10,33706
1,22,13,-11,-16,-4,18,-16,33769
22,31,4,-15,-6,-31,-64,0,33832
-4,-57,-3,-20,-5,20,6,3,33894
5,22,43,23,2,10,-3,5,33956
-6,9,10,21,48,-10,-8,-10,34016
0,-40,2,-7,-13,1,-4,-21,34080
-12,-21,-1,-19,-9,-9,-6,-9,34143
-2,-1,18,-2,-1,23,-7,-23,34206
-3,55,94,-19,9,12,-6,-15,34274
-23,-24,-52,-8,1,-10,-7,0,34339
-4,2,-9,-1,-5,1,5,2,34402
2,11,6,6,17,7,14,5,34462
-28,-33,-88,-46,-58,-2,35,1,34526
15,8,26,22,23,14,-11,1,34588
21,32,28,16,4,4,10,-7,34650
-12,-64,-31,15,29,11,-9,22,34712
3,21,-53,-6,-17,-2,7,-6,34774
2,-2,21,0,-15,5,-1,-11,34836
-1,-10,-9,8,-18,37,3,-10,34898
8,-17,-50,4,33,7,-44,5,34960
-1,58,46,-6,-7,2,3,7,35022
-3,-16,10,15,15,23,8,-33,35083
-2,13,-11,37,56,-6,0,-6,35146
-2,16,3,-12,3,-3,-7,-9,35209
-35,-62,36,-30,-12,-8,1,-13,35269
-8,-8,4,-13,-2,-7,-6,-5,35334
-7,1,10,13,32,24,5,-9,35403
3,-57,-14,47,107,-14,2,-4,35471
-5,-12,13,-9,-23,11,-2,-12,35539
1,3,-6,-2,-6,-45,-39,-14,35606
-19,11,10,-24,-64,31,0,-18,35669
-1,4,-49,-48,-37,-14,-13,-11,35732
6,-2,19,10,24,23,3,6,35794
-7,23,20,16,-2,-10,-5,-8,35856
5,17,39,-3,5,-18,-5,4,35918
1,-4,2,-8,-41,19,-4,-1,35981
-2,-9,-9,-4,-2,0,19,11,36044
-5,1,-7,-20,-12,-16,-6,-12,36103
11,46,-3,-3,-14,-59,-10,-14,36167
-8,-20,18,12,10,9,-4,-4,36228
-5,0,-14,-9,-34,-13,3,2,36289
-11,-2,-30,-5,6,-2,0,-4,36348
8,-8,-13,-11,-18,-1,1,4,36408
-3,-10,-4,4,-2,-4,-2,-2,36470
-7,-11,-17,-20,-25,7,-7,-6,36531
2,5,16,40,46,46,5,0,36592
